url,domain,pais,source,label
https://isjdelasalle.edu.co/wp-content/uploads/2024/09/REGLAMENTO-DEL-COMITE-ESCOLAR-DE-CONVIVENCIA-2024-IE-SAN-JOSE-DE-LA-SALLE-1.pdf,isjdelasalle.edu.co,Colombia,url,0
cachorrosllanogrande.com,cachorrosllanogrande.com,Colombia,homepage,0
richmondschool.edu.co,richmondschool.edu.co,Colombia,homepage,0
solintedsas.com,solintedsas.com,Colombia,homepage,0
https://www.sotoinmobiliaria.com/wp-content/uploads/2025/09/WhatsApp-Image-2025-11-08-at-8.19.58-AM-3.jpeg,sotoinmobiliaria.com,Colombia,url,0
autogl-co.99bestcars.com,autogl-co.99bestcars.com,Colombia,homepage,0
tuseguro.hdiseguros.com.co,tuseguro.hdiseguros.com.co,Colombia,homepage,0
siu-tutuava.com,siu-tutuava.com,Colombia,homepage,0
https://pistonstore.com/home-fashion-womenswear/top-quality,pistonstore.com,Colombia,url,0
virtual.inesco.edu.co,virtual.inesco.edu.co,Colombia,homepage,0
bonbonnechocolateria.com,bonbonnechocolateria.com,Colombia,homepage,0
https://22754117032.appposts.com/detail/jp.nicovideo.android,22754117032.appposts.com,Colombia,url,0
arriendeseguro.com,arriendeseguro.com,Colombia,homepage,0
dinosaurioselyarumo.com,dinosaurioselyarumo.com,Colombia,homepage,0
buzzin.live,buzzin.live,Colombia,homepage,0
colfreinet.edu.co,colfreinet.edu.co,Colombia,homepage,0
tenisaw.com,tenisaw.com,Colombia,homepage,0
colcompartirsubaied.edu.co,colcompartirsubaied.edu.co,Colombia,homepage,0
citosalud.com,citosalud.com,Colombia,homepage,0
pleasuresensual.com.co,pleasuresensual.com.co,Colombia,homepage,0
eliteairguns.com.co,eliteairguns.com.co,Colombia,homepage,0
ccsincelejo.org,ccsincelejo.org,Colombia,homepage,0
gps3regisdataweb.com,gps3regisdataweb.com,Colombia,homepage,0
zneakzrealm.com.co,zneakzrealm.com.co,Colombia,homepage,0
evans.com.co,evans.com.co,Colombia,homepage,0
starskids.edu.co,starskids.edu.co,Colombia,homepage,0
modadivat.com,modadivat.com,Colombia,homepage,0
motelloscoches.com,motelloscoches.com,Colombia,homepage,0
onetelecomunicaciones.com,onetelecomunicaciones.com,Colombia,homepage,0
tauramenaturistica.com,tauramenaturistica.com,Colombia,homepage,0
https://ciautopartes.com/categoria-producto/enfriador-de-aceite-interno,ciautopartes.com,Colombia,url,0
sig.cali.gov.co,sig.cali.gov.co,Colombia,homepage,0
frizfrozfruz.com,frizfrozfruz.com,Colombia,homepage,0
tusalud24hrs.com,tusalud24hrs.com,Colombia,homepage,0
vestidosdebanobarud.com,vestidosdebanobarud.com,Colombia,homepage,0
detallesflorales.com,detallesflorales.com,Colombia,homepage,0
colproceres.edu.co,colproceres.edu.co,Colombia,homepage,0
dolce-fashion.co,dolce-fashion.co,Colombia,homepage,0
https://beluar.co/producto/apaches-en-lona-azul-con-cuero-azul,beluar.co,Colombia,url,0
miabuelapepita.com,miabuelapepita.com,Colombia,homepage,0
diveco.co,diveco.co,Colombia,homepage,0
maxempleos.com,maxempleos.com,Colombia,homepage,0
ctcbogotacundinamarca.com,ctcbogotacundinamarca.com,Colombia,homepage,0
cootranshuila.com,cootranshuila.com,Colombia,homepage,0
calzadoelgamo.com,calzadoelgamo.com,Colombia,homepage,0
https://www.plateriaramirez.com/store/anillos-en-plata/14926-1948-argolla-en-plata-ley-925-pisargolla-con-circones-601935.html,plateriaramirez.com,Colombia,url,0
crecemosweb.com,crecemosweb.com,Colombia,homepage,0
prisma.icfes.edu.co,prisma.icfes.edu.co,Colombia,homepage,0
promocosta.com.co,promocosta.com.co,Colombia,homepage,0
ribeiraoimoveis.com.br,ribeiraoimoveis.com.br,Brasil,homepage,0
cultspplay.com.br,cultspplay.com.br,Brasil,homepage,0
sigristpatisserie.com.br,sigristpatisserie.com.br,Brasil,homepage,0
panou.com.br,panou.com.br,Brasil,homepage,0
diariosm.com.br,diariosm.com.br,Brasil,homepage,0
direcional.com.br,direcional.com.br,Brasil,homepage,0
refriparts.com.br,refriparts.com.br,Brasil,homepage,0
23551223497.buzzf.social,23551223497.buzzf.social,Brasil,homepage,0
calculadorabrasil.com.br,calculadorabrasil.com.br,Brasil,homepage,0
baixarmelody.com.br,baixarmelody.com.br,Brasil,homepage,0
atacadoideal.com.br,atacadoideal.com.br,Brasil,homepage,0
zyo.se,zyo.se,Brasil,homepage,0
honeywhale.com.br,honeywhale.com.br,Brasil,homepage,0
forums.dragcave.net,forums.dragcave.net,Brasil,homepage,0
gsnsuplementos.com.br,gsnsuplementos.com.br,Brasil,homepage,0
adamantostore.com.br,adamantostore.com.br,Brasil,homepage,0
kimoadesivos.com.br,kimoadesivos.com.br,Brasil,homepage,0
atendimento.nuvemshop.com.br,atendimento.nuvemshop.com.br,Brasil,homepage,0
maededeus.com.br,maededeus.com.br,Brasil,homepage,0
futebolscore.com,futebolscore.com,Brasil,homepage,0
tvbrasil.ebc.com.br,tvbrasil.ebc.com.br,Brasil,homepage,0
zonadaeletrica.com.br,zonadaeletrica.com.br,Brasil,homepage,0
universtech.com.br,universtech.com.br,Brasil,homepage,0
esaj.tjce.jus.br,esaj.tjce.jus.br,Brasil,homepage,0
redeondadigital.com.br,redeondadigital.com.br,Brasil,homepage,0
geiko.net,geiko.net,Brasil,homepage,0
trilhasdoensinar.com.br,trilhasdoensinar.com.br,Brasil,homepage,0
hikaripoa.com.br,hikaripoa.com.br,Brasil,homepage,0
regulapiaui.sesapi.pi.gov.br,regulapiaui.sesapi.pi.gov.br,Brasil,homepage,0
m.autocarro.com.br,m.autocarro.com.br,Brasil,homepage,0
brasilmineral.com.br,brasilmineral.com.br,Brasil,homepage,0
meukatalogo.com,meukatalogo.com,Brasil,homepage,0
avivanossoscoracoes.com,avivanossoscoracoes.com,Brasil,homepage,0
packster.com.br,packster.com.br,Brasil,homepage,0
alcionesantos.com.br,alcionesantos.com.br,Brasil,homepage,0
reservapr.equiplano.com.br,reservapr.equiplano.com.br,Brasil,homepage,0
nutrigenes.com.br,nutrigenes.com.br,Brasil,homepage,0
loja.ledwave.com.br,loja.ledwave.com.br,Brasil,homepage,0
saolucasimagem.com.br,saolucasimagem.com.br,Brasil,homepage,0
estancia.com.br,estancia.com.br,Brasil,homepage,0
cafefazenda.com.br,cafefazenda.com.br,Brasil,homepage,0
gfimoveisrs.com.br,gfimoveisrs.com.br,Brasil,homepage,0
ohmygold.com.br,ohmygold.com.br,Brasil,homepage,0
mellimoveis.com.br,mellimoveis.com.br,Brasil,homepage,0
aprendatudo.com,aprendatudo.com,Brasil,homepage,0
marconnumismatica.com.br,marconnumismatica.com.br,Brasil,homepage,0
ufprvirtual.ufpr.br,ufprvirtual.ufpr.br,Brasil,homepage,0
gostosas.pt,gostosas.pt,Brasil,homepage,0
fantasiascarol.com.br,fantasiascarol.com.br,Brasil,homepage,0
resende.fitdeliveryonline.com,resende.fitdeliveryonline.com,Brasil,homepage,0
bravojogos.com.br,bravojogos.com.br,Brasil,homepage,0
economia.df.gov.br,economia.df.gov.br,Brasil,homepage,0
datarosports.com.br,datarosports.com.br,Brasil,homepage,0
linuxtips.io,linuxtips.io,Brasil,homepage,0
fpsdigital.fps.edu.br,fpsdigital.fps.edu.br,Brasil,homepage,0
poke-blast-news.net,poke-blast-news.net,Brasil,homepage,0
novacasams.com.br,novacasams.com.br,Brasil,homepage,0
lovechickids.com.br,lovechickids.com.br,Brasil,homepage,0
cliniguia.com,cliniguia.com,Brasil,homepage,0
ccda.ultramax.com.br,ccda.ultramax.com.br,Brasil,homepage,0
guarapari.es.gov.br,guarapari.es.gov.br,Brasil,homepage,0
consultoriamar.com.br,consultoriamar.com.br,Brasil,homepage,0
romancecristao.com,romancecristao.com,Brasil,homepage,0
nutritotal.com.br,nutritotal.com.br,Brasil,homepage,0
sulbahianews.com.br,sulbahianews.com.br,Brasil,homepage,0
loja.sodramar.com.br,loja.sodramar.com.br,Brasil,homepage,0
genialiaviamentos.com.br,genialiaviamentos.com.br,Brasil,homepage,0
footstar.org,footstar.org,Brasil,homepage,0
andradegutierrez.gupy.io,andradegutierrez.gupy.io,Brasil,homepage,0
cura.com.br,cura.com.br,Brasil,homepage,0
kboing.com.br,kboing.com.br,Brasil,homepage,0
plataformaead.cetam.am.gov.br,plataformaead.cetam.am.gov.br,Brasil,homepage,0
duxhumanhealth.com,duxhumanhealth.com,Brasil,homepage,0
deville.com.br,deville.com.br,Brasil,homepage,0
lionsdistribuidora.com.br,lionsdistribuidora.com.br,Brasil,homepage,0
loja.calcadoslaroche.com.br,loja.calcadoslaroche.com.br,Brasil,homepage,0
idbatacadistas.com.br,idbatacadistas.com.br,Brasil,homepage,0
longitude.cvcrm.com.br,longitude.cvcrm.com.br,Brasil,homepage,0
reidasmultimidias.com.br,reidasmultimidias.com.br,Brasil,homepage,0
fortlev.com.br,fortlev.com.br,Brasil,homepage,0
glamurama.com.br,glamurama.com.br,Brasil,homepage,0
mundovalor.com.br,mundovalor.com.br,Brasil,homepage,0
fusionx3d.com.br,fusionx3d.com.br,Brasil,homepage,0
app.premioibest.com,app.premioibest.com,Brasil,homepage,0
onebasiq.com.br,onebasiq.com.br,Brasil,homepage,0
thesavagecardcompany.com,thesavagecardcompany.com,Brasil,homepage,0
graalengenharia.com.br,graalengenharia.com.br,Brasil,homepage,0
lojatoybrasil.com.br,lojatoybrasil.com.br,Brasil,homepage,0
bugrim.blogspot.com,bugrim.blogspot.com,Brasil,homepage,0
loja.myplace.com.br,loja.myplace.com.br,Brasil,homepage,0
santosfc.com.br,santosfc.com.br,Brasil,homepage,0
crediloja.com.br,crediloja.com.br,Brasil,homepage,0
santosmadeiras.com.br,santosmadeiras.com.br,Brasil,homepage,0
institutoalfa.curso.study,institutoalfa.curso.study,Brasil,homepage,0
sintero.org.br,sintero.org.br,Brasil,homepage,0
oldensports.com.br,oldensports.com.br,Brasil,homepage,0
lebambino.com.br,lebambino.com.br,Brasil,homepage,0
msilveroficial.com.br,msilveroficial.com.br,Brasil,homepage,0
semob.df.gov.br,semob.df.gov.br,Brasil,homepage,0
andrebeschizza.com.br,andrebeschizza.com.br,Brasil,homepage,0
sl.transferenglish.com,sl.transferenglish.com,Brasil,homepage,0
lojaoutside.com.br,lojaoutside.com.br,Brasil,homepage,0
xingyu.com.br,xingyu.com.br,Brasil,homepage,0
sibellemodas.com.br,sibellemodas.com.br,Brasil,homepage,0
market4u.com.br,market4u.com.br,Brasil,homepage,0
estudeprisma.com,estudeprisma.com,Brasil,homepage,0
blog.cresol.com.br,blog.cresol.com.br,Brasil,homepage,0
centraldenoticiasbrasil.com,centraldenoticiasbrasil.com,Brasil,homepage,0
nefroclinicas.com.br,nefroclinicas.com.br,Brasil,homepage,0
hoteldolcedulce.com.br,hoteldolcedulce.com.br,Brasil,homepage,0
ri.grupomateus.com.br,ri.grupomateus.com.br,Brasil,homepage,0
diariodosudoeste.com.br,diariodosudoeste.com.br,Brasil,homepage,0
lslgr.pandape.infojobs.com.br,lslgr.pandape.infojobs.com.br,Brasil,homepage,0
edonato.com.br,edonato.com.br,Brasil,homepage,0
zeloimoveis.com,zeloimoveis.com,Brasil,homepage,0
mroativa.gupy.io,mroativa.gupy.io,Brasil,homepage,0
babymee.com.br,babymee.com.br,Brasil,homepage,0
sigaescrevente.com,sigaescrevente.com,Brasil,homepage,0
zoofiliaamadora.com,zoofiliaamadora.com,Brasil,homepage,0
seminovoscarburgo.com.br,seminovoscarburgo.com.br,Brasil,homepage,0
liz.com.br,liz.com.br,Brasil,homepage,0
pontocomdesenvolvimento.net,pontocomdesenvolvimento.net,Brasil,homepage,0
bfcasa.com.br,bfcasa.com.br,Brasil,homepage,0
caratinga.mg.gov.br,caratinga.mg.gov.br,Brasil,homepage,0
hpd.com.br,hpd.com.br,Brasil,homepage,0
iguatemi365.com,iguatemi365.com,Brasil,homepage,0
gamela.com.br,gamela.com.br,Brasil,homepage,0
https://www.mansaomoveis.com.br/noticias,mansaomoveis.com.br,Brasil,url,0
https://x-57win.com/casino.html,x-57win.com,Brasil,url,0
https://www.centec.org.br/ouvidoria,centec.org.br,Brasil,url,0
https://56f.com.br/promo.html,56f.com.br,Brasil,url,0
https://ish.service-now.com/login.do,ish.service-now.com,Brasil,url,0
https://coros.shop/acessorios,coros.shop,Brasil,url,0
https://escoladedoce.com/curso-me,escoladedoce.com,Brasil,url,0
https://efoccoplay.com.br/alunos,efoccoplay.com.br,Brasil,url,0
https://ethosvivet.com.br/qrcodekey,ethosvivet.com.br,Brasil,url,0
https://vanzolini.org.br/vanzolinicas,vanzolini.org.br,Brasil,url,0
https://sine.pb.gov.br/noticias,sine.pb.gov.br,Brasil,url,0
https://sesciparana.com.br/contato,sesciparana.com.br,Brasil,url,0
https://inaci.com.br/ead,inaci.com.br,Brasil,url,0
https://colinas.cvcrm.com.br/gestor,colinas.cvcrm.com.br,Brasil,url,0
https://airportpark.com.br/beneficios,airportpark.com.br,Brasil,url,0
https://bkoffice.burgerking.com.br/LB,bkoffice.burgerking.com.br,Brasil,url,0
https://www.cooper.coop.br/receitas,cooper.coop.br,Brasil,url,0
https://anycar.com.br/precos,anycar.com.br,Brasil,url,0
https://catalogoapp.mobi/terms-of-use,catalogoapp.mobi,Brasil,url,0
https://dpg.unb.br/proex,dpg.unb.br,Brasil,url,0
https://www.avenida.com.br/cartao-avenida,avenida.com.br,Brasil,url,0
https://alunoseprofessores.com/ingles,alunoseprofessores.com,Brasil,url,0
https://ecomax-cdi.com.br/contato,ecomax-cdi.com.br,Brasil,url,0
https://www.pirracaixa.com.br/contato,pirracaixa.com.br,Brasil,url,0
https://www.resortecoar.com.br/promocoes,resortecoar.com.br,Brasil,url,0
https://sgi7.com.br/termos-de-uso,sgi7.com.br,Brasil,url,0
https://www.friboi.com.br/friboi-mais,friboi.com.br,Brasil,url,0
https://larmoveisbh.com.br/sofas,larmoveisbh.com.br,Brasil,url,0
https://www.abnt.org.br/certificacao,abnt.org.br,Brasil,url,0
https://politicsandwar.com/register,politicsandwar.com,Brasil,url,0
https://auniao.pb.gov.br/doe,auniao.pb.gov.br,Brasil,url,0
https://www.menuintegrado.com.br/privacy,menuintegrado.com.br,Brasil,url,0
https://www.bet959betorg.com/download,bet959betorg.com,Brasil,url,0
https://dash.respondi.app/dash,dash.respondi.app,Brasil,url,0
https://ajuda3.beefood.com.br/como-migrar-para-beefood3,ajuda3.beefood.com.br,Brasil,url,0
https://mundodiferente.com.br/pasta-executiva-PA110,mundodiferente.com.br,Brasil,url,0
https://www.lojamundi.com.br/perguntas-frequentes-kap311x,lojamundi.com.br,Brasil,url,0
https://loja.ceramicastefani.com.br/filtros,loja.ceramicastefani.com.br,Brasil,url,0
https://www.bellehousemobilia.com.br/politica-de-privacidade,bellehousemobilia.com.br,Brasil,url,0
https://noticiassobreautomovel.com.br/tiger-1200-2025,noticiassobreautomovel.com.br,Brasil,url,0
https://jordanveiculos.com/financiamento,jordanveiculos.com,Brasil,url,0
https://omronbrasil.com/pagina-de-aspirador-clinico,omronbrasil.com,Brasil,url,0
https://www.lojadimangiare.com.br/farinha-sem-gluten,lojadimangiare.com.br,Brasil,url,0
https://www.analysislaboratorio.com.br/calprotectina-fecal,analysislaboratorio.com.br,Brasil,url,0
https://reidoresultado.com.br/resultado-da-mega-sena,reidoresultado.com.br,Brasil,url,0
https://www.thomann.pt/av_stumpfl_vario32_420x240_rp_16_9.htm,thomann.pt,Brasil,url,0
https://www.professorraphaelreis.com.br/projetos-especiais,professorraphaelreis.com.br,Brasil,url,0
https://www.diagnosonamais.com.br/noticias,diagnosonamais.com.br,Brasil,url,0
https://r2flats.com.br/instrucoes-de-compra-e-venda,r2flats.com.br,Brasil,url,0
http://login.jadapaxitauna.com.br/associado,login.jadapaxitauna.com.br,Brasil,url,0
https://treele.cvcrm.com.br/correspondente,treele.cvcrm.com.br,Brasil,url,0
https://www.anossagrafica.com.br/cracha-pvc-g180,anossagrafica.com.br,Brasil,url,0
https://www.netbil.com.br/fale-com-um-especialista,netbil.com.br,Brasil,url,0
https://loja.powerbear.com.br/coleta-seletiva,loja.powerbear.com.br,Brasil,url,0
https://tycoon-casino.br.aptoide.com/app,tycoon-casino.br.aptoide.com,Brasil,url,0
https://comprarorquidea.com.br/15-orquideas-especies,comprarorquidea.com.br,Brasil,url,0
https://www.gemul-aparecida.com.br/portaldoservidor,gemul-aparecida.com.br,Brasil,url,0
https://minhabet.com.br/palpites-do-campeonato-gales,minhabet.com.br,Brasil,url,0
https://www.mezmoveis.com.br/politica-de-trocas-e-devolucoes,mezmoveis.com.br,Brasil,url,0
https://www.sobam.com.br/rede-de-atendimento,sobam.com.br,Brasil,url,0
https://geoftp.ibge.gov.br/cartas_e_mapas,geoftp.ibge.gov.br,Brasil,url,0
https://imobiliariacenterhome.com.br/venda,imobiliariacenterhome.com.br,Brasil,url,0
https://www.raizesespirituais.com.br/buzios-17-11-2025,raizesespirituais.com.br,Brasil,url,0
https://naminhapanela.com/biscoito-de-polvilho-azedo,naminhapanela.com,Brasil,url,0
https://www.kosmon.com.br/captador-19196784,kosmon.com.br,Brasil,url,0
https://dicasdeatividades.com.br/page/8,dicasdeatividades.com.br,Brasil,url,0
https://ps-adm-283.selecao.net.br/informacoes/36,ps-adm-283.selecao.net.br,Brasil,url,0
https://horoscopodiario.com.br/libra/hoje,horoscopodiario.com.br,Brasil,url,0
https://www.consolidesuamarca.com.br/estado/pe,consolidesuamarca.com.br,Brasil,url,0
https://playforacause.com.br/campanha/gols-pela-vida,playforacause.com.br,Brasil,url,0
https://www.detetiveonline.com/Home/Pacotes,detetiveonline.com,Brasil,url,0
https://monshell.com.br/produto/onix-novo-prisma-prime,monshell.com.br,Brasil,url,0
https://jumperbrasil.com.br/category/detroit-pistons,jumperbrasil.com.br,Brasil,url,0
https://www.ifspcaraguatatuba.edu.br/setores/cgp,ifspcaraguatatuba.edu.br,Brasil,url,0
https://thiagoaguera.com.br/collections/subsuperficie,thiagoaguera.com.br,Brasil,url,0
https://www.airlines-manager.com/locale/it,airlines-manager.com,Brasil,url,0
https://www.aquario.com.br/audio-video/cabos,aquario.com.br,Brasil,url,0
https://www.wtcstore.com.br/produtos/bolsas-e-mochilas,wtcstore.com.br,Brasil,url,0
https://www.dattebane.com/NarutoClassico/147_148,dattebane.com,Brasil,url,0
https://unique.ultimatum.com.br/sessoes/recuperar_senha,unique.ultimatum.com.br,Brasil,url,0
https://curitibacult.com.br/category/capital-do-natal,curitibacult.com.br,Brasil,url,0
https://viamusichall.com.br/mumuzinho-e-chininha/fotos,viamusichall.com.br,Brasil,url,0
https://cottonjoykids.com.br/menina/regatas,cottonjoykids.com.br,Brasil,url,0
https://www.itamarajunoticias.com.br/tag/alcobaca,itamarajunoticias.com.br,Brasil,url,0
https://educarfarois.com.br/produto/angel-rgb-90mm,educarfarois.com.br,Brasil,url,0
https://www.sawary.com/collections/novidades-2,sawary.com,Brasil,url,0
https://www.sponte.com.br/blog/tudo-sobre-gestao-escolar,sponte.com.br,Brasil,url,0
https://fce.edu.br/graduacao/tecnologo-em-gestao-publica,fce.edu.br,Brasil,url,0
https://www.lojametallight.com.br/fios/fio-de-seda,lojametallight.com.br,Brasil,url,0
https://pokemonbr.com/pt/treinador/Safadinho,pokemonbr.com,Brasil,url,0
https://sitedopastor.com.br/category/artigos/sobre-oracao,sitedopastor.com.br,Brasil,url,0
https://www.sescmt.com.br/index.php/tag/sesc-mato-grosso,sescmt.com.br,Brasil,url,0
https://semprenovos.com.br/multipla/marca/VOLKSWAGEN,semprenovos.com.br,Brasil,url,0
https://www.loungerie.com.br/lingerie/calcinha/medias,loungerie.com.br,Brasil,url,0
https://borex.com.br/produtos/index/bxt3,borex.com.br,Brasil,url,0
https://eno.com.br/artigos/acidez/entendendo-a-acidez,eno.com.br,Brasil,url,0
https://luziafazzolli.com.br/us/sale/calcas,luziafazzolli.com.br,Brasil,url,0
https://periodicos.ufsm.br/REDESG/issue/current,periodicos.ufsm.br,Brasil,url,0
https://periodicos.utfpr.edu.br/rbqv/issue/current,periodicos.utfpr.edu.br,Brasil,url,0
https://blog.mcgames.bet.br/novidades/page/3,blog.mcgames.bet.br,Brasil,url,0
https://cdadm.com.br/assets/videos/TratamentoDeImagem.mp4,cdadm.com.br,Brasil,url,0
https://www.wcshoes.com.br/roupas/camisetas/regata,wcshoes.com.br,Brasil,url,0
https://testedetran.com.br/simulado/sp/categoria-b,testedetran.com.br,Brasil,url,0
https://www.leffaleiloes.com.br/venda-direta/bem_id/4643,leffaleiloes.com.br,Brasil,url,0
https://hgbrasil.com/docs/finance/cash-flows,hgbrasil.com,Brasil,url,0
https://www.coladaweb.com/geografia/paises/ira,coladaweb.com,Brasil,url,0
https://www.grymora.com/2025/12/a-tabua-de-esmeralda.html,grymora.com,Brasil,url,0
https://b2b.granado.com.br/b2b/corpo-e-banho/maoseunhas,b2b.granado.com.br,Brasil,url,0
https://www.materdei.com.br/blog/tag/centro-de-infusao,materdei.com.br,Brasil,url,0
https://www.forumtravesti.com.br/search?searchJSON=%7B%22tag%22%3A%5B%22travesti+sao+paulo%22%5D%7D,forumtravesti.com.br,Brasil,url,0
https://www.belezasaude.com.br/saude-gastrointestinal-24363194?fq=price_range%3a200.0-399.99,belezasaude.com.br,Brasil,url,0
https://www.atlheticanutrition.com.br/s?filter.productclusterIds=227&sort=orders%3Adesc,atlheticanutrition.com.br,Brasil,url,0
https://cessetembro.com.br/certificadoa9comedicina?utm_campaign=a9comedicina1r2,cessetembro.com.br,Brasil,url,0
https://www.peticao.online/browse.php?order_by=stats_signatures_2022&page_number=3,peticao.online,Brasil,url,0
https://www.planetgirlsstore.com.br/447?PS=36&map=productClusterIds&O=OrderByPriceASC,planetgirlsstore.com.br,Brasil,url,0
https://www.abcfluent.com/wp-login.php?redirect_to=https%3A%2F%2Fwww.abcfluent.com%2Fcart%2F,abcfluent.com,Brasil,url,0
https://cefer.reservio.com/events?staffId=6a65cc2f-3700-437f-aaa3-661c2d7e4f28,cefer.reservio.com,Brasil,url,0
https://www.forumnetvasco.com.br/ucp.php?mode=login&redirect=ucp.php%3Fmode%3Ddelete_cookies,forumnetvasco.com.br,Brasil,url,0
https://ving.mobi/about?PHPSESSID=7ddb9e7a67ca4d085726d20b724351e0.1780472763.03242124,ving.mobi,Brasil,url,0
https://bets74.site/Apostas.aspx?idesporte=102&idcampeonato=574926&idpartida=203458343,bets74.site,Brasil,url,0
https://amordocemix.blogspot.com/search?updated-max=2016-12-01T16:39:00-02:00&max-results=6,amordocemix.blogspot.com,Brasil,url,0
https://www.estudar.org.br/www.linkedin.com/in/raphael-mantovani-63897122b,estudar.org.br,Brasil,url,0
https://sde.seduc.ro.gov.br/manual/arquivos/PORTARIA_n_2944.pdf,sde.seduc.ro.gov.br,Brasil,url,0
https://www.brasildasorte.bet.br/play/pragmatic/sweet-bonanza-1000,brasildasorte.bet.br,Brasil,url,0
https://www.diagonalimoveis.com.br/imovel/apartamento-venda-morumbi/DI34897,diagonalimoveis.com.br,Brasil,url,0
https://www.bikepointsc.com.br/click/cms/019e283a-77e2-7c96-9e3f-7d919526a976,bikepointsc.com.br,Brasil,url,0
https://agilize.com.br/blog/abertura-de-empresa/como-abrir-uma-microempresa,agilize.com.br,Brasil,url,0
https://www.labsamais.com.br/para-voce/vacinas/varicela-varivax-msd,labsamais.com.br,Brasil,url,0
https://pandocadesign.com.br/categoria-produto/kits-digitais/outros,pandocadesign.com.br,Brasil,url,0
https://fiat.grupoamazonas.com.br/seminovos/ford-bronco_sport/7682655,fiat.grupoamazonas.com.br,Brasil,url,0
https://facariaaliaga.com.br/us/products/229-caixa-2-doces-recriando-sonhos,facariaaliaga.com.br,Brasil,url,0
https://preservil.com.br/imoveis/venda/lote-terreno+terreno-comercial,preservil.com.br,Brasil,url,0
https://spinoff.com.br/tv/bbb26/ana-e-cowboy-discutem-apos-paredao,spinoff.com.br,Brasil,url,0
https://www.pacocacomcebola.com.br/tag/pr,pacocacomcebola.com.br,Brasil,url,0
https://sinusal.com.br/password/reset,sinusal.com.br,Brasil,url,0
https://editora.pucrs.br/livro/1567,editora.pucrs.br,Brasil,url,0
https://www.ofachodegrossos.com/page/559,ofachodegrossos.com,Brasil,url,0
https://betslance.vip/home/Fbilhete,betslance.vip,Brasil,url,0
https://www.nrcursos.com.br/4/blog,nrcursos.com.br,Brasil,url,0
https://colorindo.org/page/2,colorindo.org,Brasil,url,0
https://pornogaucho.com/videos/amador,pornogaucho.com,Brasil,url,0
https://jogoaovivo.tv.br/noticias/0,jogoaovivo.tv.br,Brasil,url,0
https://burgerking.harmo.me/burger-king-top-shop-nova-iguacu-rj-84d,burgerking.harmo.me,Brasil,url,0
https://www.casadascapotas.com.br/protetor-tapete-de-furgao-fiorino-2014-a-2026,casadascapotas.com.br,Brasil,url,0
https://www.clinicasalute.com.br/fisioterapeuta-em-porto-alegre-rs,clinicasalute.com.br,Brasil,url,0
https://leilaodescomplicado.com/mega-leilao-frota-governo-de-santa-catarina,leilaodescomplicado.com,Brasil,url,0
https://ce.mgfimoveis.com.br/apartamento-3-dormitorios-fortaleza-312212922,ce.mgfimoveis.com.br,Brasil,url,0
https://kellinha.com/novinha-favelada-rabuda-dando-sua-bucetinha-melada,kellinha.com,Brasil,url,0
https://sosuberlandia.com.br/150-vagas-curso-cuidador-idosos-uberlandia,sosuberlandia.com.br,Brasil,url,0
https://todasasrespostas.com/novelas-que-a-marina-ruy-barbosa-fez,todasasrespostas.com,Brasil,url,0
https://velamar.com.br/deck-cockpit-e-costado/limpeza-e-manutencao,velamar.com.br,Brasil,url,0
https://agourmetutilidades.com.br/products/cuba-de-aco-inox-gn-1-2-150mm-8l,agourmetutilidades.com.br,Brasil,url,0
https://binhoted.com/video/327bf5f98cfbfdafeeb3ad895f8e8487,binhoted.com,Brasil,url,0
https://www.topsdobrasil.com.br/caracteristica/inversao-de-papeis,topsdobrasil.com.br,Brasil,url,0
https://uzenails.com.br/produtos/gel-construtor-luminous-star-white,uzenails.com.br,Brasil,url,0
https://bellaamoramoda.com.br/produtos/conjunto-tricot-modal-preto-valentina,bellaamoramoda.com.br,Brasil,url,0
https://vzone.gg/partida/138160-tba-vs-tba-valorant-masters-london-2026,vzone.gg,Brasil,url,0
https://download.donghuanosekai.com/1fbPf6OeMtlbxysNIGTDQ88YMIy6kltpb?name=Wu_Shang_Shen_Di_2_–_Episódio_412_(476)_a_414_(478),download.donghuanosekai.com,Brasil,url,0
https://www.rider.com.br/search?N=0+3991954165+4176858002&Nr=sku.gren_activeRider%3A1&Nrpp=20&language=pt_BR&searchType=simple,rider.com.br,Brasil,url,0
https://www.eletrosul.com.br/interruptores-e-tomadas?loja=1079280&categoria=31&brands%5B0%5D=TRAMONTINA&pg=4,eletrosul.com.br,Brasil,url,0
https://www.novasaopaulo.com.br/imoveis?condominium=condom%C3%ADnio%20edif%C3%ADcio%20moema%20personal%20home,novasaopaulo.com.br,Brasil,url,0
https://kitsuneyako.com/wp-login.php?redirect_to=https%3A%2F%2Fkitsuneyako.com%2F9-de-agosto-devorado-por-voce-capitulo-45%2F,kitsuneyako.com,Brasil,url,0
https://pedro-juk.blogspot.com/search?updated-max=2026-05-24T06:43:00-07:00&max-results=7&reverse-paginate=true,pedro-juk.blogspot.com,Brasil,url,0
https://www.opinautos.com.br/chevrolet/n300/defeitos/motor-arranque,opinautos.com.br,Brasil,url,0
https://www.madeinguarda.com.br/2025/09/02/destinos-uma-colecao-que-nos-leva-alem,madeinguarda.com.br,Brasil,url,0
https://www.anapaulacarvalho.com/carrinho/produto/181608863/adicionar,anapaulacarvalho.com,Brasil,url,0
