url,domain,label,pais
coopsupertaxis.co,coopsupertaxis.co,0,Colombia
ctvbarranquilla.com,ctvbarranquilla.com,0,Colombia
fresh-teacher.github.io,fresh-teacher.github.io,0,Colombia
parquecomercialguacari.com,parquecomercialguacari.com,0,Colombia
idtq.gov.co,idtq.gov.co,0,Colombia
politecnicometro.edu.co,politecnicometro.edu.co,0,Colombia
fedecacao.com.co,fedecacao.com.co,0,Colombia
flashscore.mobi,flashscore.mobi,0,Colombia
latamfecol.co,latamfecol.co,0,Colombia
universalshopcolombia.com.co,universalshopcolombia.com.co,0,Colombia
fundecopi.org.co,fundecopi.org.co,0,Colombia
cascoshop.com.co,cascoshop.com.co,0,Colombia
bighouseinmobiliaria.com,bighouseinmobiliaria.com,0,Colombia
telecaribe.co,telecaribe.co,0,Colombia
rutasdelvalleapp.com,rutasdelvalleapp.com,0,Colombia
casablancaparis.com,casablancaparis.com,0,Colombia
hannahmartin.com.co,hannahmartin.com.co,0,Colombia
bets.rappi.com.co,bets.rappi.com.co,0,Colombia
plagascenter.com,plagascenter.com,0,Colombia
tpcolombia.com.co,tpcolombia.com.co,0,Colombia
comunidad.addi.com,comunidad.addi.com,0,Colombia
promocionalescali.com,promocionalescali.com,0,Colombia
intranet.asotrauma.com.co,intranet.asotrauma.com.co,0,Colombia
allianzahorroeinversiones.co,allianzahorroeinversiones.co,0,Colombia
elcuartomosquetero.com,elcuartomosquetero.com,0,Colombia
literalweb.com,literalweb.com,0,Colombia
cobaglibros.com.co,cobaglibros.com.co,0,Colombia
liceopedagogicoelrecreo.com,liceopedagogicoelrecreo.com,0,Colombia
cdronline.co,cdronline.co,0,Colombia
distribuidorasaso.com,distribuidorasaso.com,0,Colombia
klpcomercial.com,klpcomercial.com,0,Colombia
mallasjuliotorres.com,mallasjuliotorres.com,0,Colombia
dispronat.com.co,dispronat.com.co,0,Colombia
usefsi.com.co,usefsi.com.co,0,Colombia
calidadturistica.gov.co,calidadturistica.gov.co,0,Colombia
almadelbosque.com,almadelbosque.com,0,Colombia
colombia.healy.shop,colombia.healy.shop,0,Colombia
bucaramanga.alerta.com.co,bucaramanga.alerta.com.co,0,Colombia
web.macpollo.com,web.macpollo.com,0,Colombia
usasuplementos.co,usasuplementos.co,0,Colombia
caliescribe.com,caliescribe.com,0,Colombia
espaciourbano.com,espaciourbano.com,0,Colombia
culturewise.com.co,culturewise.com.co,0,Colombia
clinicavasculardebogota.com,clinicavasculardebogota.com,0,Colombia
ccoa.org.co,ccoa.org.co,0,Colombia
naturalbodycenter.com,naturalbodycenter.com,0,Colombia
cursosbajoprecio.net,cursosbajoprecio.net,0,Colombia
maxiautosinversiones.com,maxiautosinversiones.com,0,Colombia
corpocultura.gov.co,corpocultura.gov.co,0,Colombia
deli.com.co,deli.com.co,0,Colombia
terminalpasto.gov.co,terminalpasto.gov.co,0,Colombia
covenas.taxationsmart.co,covenas.taxationsmart.co,0,Colombia
casa.santander.gov.co,casa.santander.gov.co,0,Colombia
cacaohunters.com,cacaohunters.com,0,Colombia
biffilasalle.edu.co,biffilasalle.edu.co,0,Colombia
lupap.com,lupap.com,0,Colombia
construyored.com,construyored.com,0,Colombia
ayuda.crehana.com,ayuda.crehana.com,0,Colombia
piolasypiolas.com,piolasypiolas.com,0,Colombia
cachorrossa.store,cachorrossa.store,0,Colombia
ferreindustrial.com.co,ferreindustrial.com.co,0,Colombia
formacionvitallife.com,formacionvitallife.com,0,Colombia
cympublicidad.com.co,cympublicidad.com.co,0,Colombia
antifazdisfracesbogota.com,antifazdisfracesbogota.com,0,Colombia
cartasajulietaregalos.com,cartasajulietaregalos.com,0,Colombia
elcerrito-valle.gov.co,elcerrito-valle.gov.co,0,Colombia
ascofi.org.co,ascofi.org.co,0,Colombia
flotalamacarena.com,flotalamacarena.com,0,Colombia
discolmotos.com,discolmotos.com,0,Colombia
content.com.co,content.com.co,0,Colombia
salud.utp.edu.co,salud.utp.edu.co,0,Colombia
servicios.cali.gov.co,servicios.cali.gov.co,0,Colombia
cityin.com.co,cityin.com.co,0,Colombia
adrianain.com.co,adrianain.com.co,0,Colombia
centraldesuministrosgs.com,centraldesuministrosgs.com,0,Colombia
salomonjoyas.com,salomonjoyas.com,0,Colombia
co-hunters.com,co-hunters.com,0,Colombia
sportmedical.lucy.com.co,sportmedical.lucy.com.co,0,Colombia
ciapatcolombia.org,ciapatcolombia.org,0,Colombia
camposantometropolitano.com,camposantometropolitano.com,0,Colombia
silvertime.com.co,silvertime.com.co,0,Colombia
colombiapymes.com,colombiapymes.com,0,Colombia
losvictorinos.co,losvictorinos.co,0,Colombia
basicandessentials.com,basicandessentials.com,0,Colombia
tobetter.com.co,tobetter.com.co,0,Colombia
steelprocolombia.com,steelprocolombia.com,0,Colombia
anillandocali.com,anillandocali.com,0,Colombia
itaguihoy.com,itaguihoy.com,0,Colombia
aqualunaspa.com.co,aqualunaspa.com.co,0,Colombia
s-essential.com,s-essential.com,0,Colombia
ngc.edu.co,ngc.edu.co,0,Colombia
cooptenjo.coop,cooptenjo.coop,0,Colombia
cosmoshop.com.co,cosmoshop.com.co,0,Colombia
29.com.co,29.com.co,0,Colombia
gymstackcol.com,gymstackcol.com,0,Colombia
colombiasports.net,colombiasports.net,0,Colombia
institutocaldas.edupage.org,institutocaldas.edupage.org,0,Colombia
americanshoescolombia.com,americanshoescolombia.com,0,Colombia
optikoscolombia.com,optikoscolombia.com,0,Colombia
brillagascaribe.com,brillagascaribe.com,0,Colombia
clippingcol.com,clippingcol.com,0,Colombia
reservas.grupostravel.com,reservas.grupostravel.com,0,Colombia
ideam.gov.co,ideam.gov.co,0,Colombia
lacasaverde.co,lacasaverde.co,0,Colombia
literalenlinea.com,literalenlinea.com,0,Colombia
palermo-huila.gov.co,palermo-huila.gov.co,0,Colombia
disac.com.co,disac.com.co,0,Colombia
appsfordroid.com,appsfordroid.com,0,Colombia
coomevasaludoral.com,coomevasaludoral.com,0,Colombia
calistatienda.com,calistatienda.com,0,Colombia
etraining4all.es,etraining4all.es,0,Colombia
soachaeducativa.edu.co,soachaeducativa.edu.co,0,Colombia
3pmnoticias.com,3pmnoticias.com,0,Colombia
nutriciononline.com.co,nutriciononline.com.co,0,Colombia
automas.com.co,automas.com.co,0,Colombia
clinicadelcaribe.com,clinicadelcaribe.com,0,Colombia
constructoracamu.com,constructoracamu.com,0,Colombia
disproquimica.com,disproquimica.com,0,Colombia
cencala.edu.co,cencala.edu.co,0,Colombia
23549600615.goodkidsgame.com,23549600615.goodkidsgame.com,0,Colombia
coltoys.com,coltoys.com,0,Colombia
tervi.co,tervi.co,0,Colombia
typer.co,typer.co,0,Colombia
santana.co,santana.co,0,Colombia
coomevaturismo.com.co,coomevaturismo.com.co,0,Colombia
cpaa.gov.co,cpaa.gov.co,0,Colombia
nuevasaludips.com,nuevasaludips.com,0,Colombia
sistemasenlinea.com.co,sistemasenlinea.com.co,0,Colombia
confamilia.co,confamilia.co,0,Colombia
biblioteca.univalle.edu.co,biblioteca.univalle.edu.co,0,Colombia
shiva.com.co,shiva.com.co,0,Colombia
philippe.com.co,philippe.com.co,0,Colombia
bureauveritas.com.co,bureauveritas.com.co,0,Colombia
dynamoelectronics.com,dynamoelectronics.com,0,Colombia
metrosalud.gov.co,metrosalud.gov.co,0,Colombia
ventasinstitucionales.com,ventasinstitucionales.com,0,Colombia
partidoconservador.com,partidoconservador.com,0,Colombia
surtiespumas.com,surtiespumas.com,0,Colombia
chiquimotos.com,chiquimotos.com,0,Colombia
sergioyalexandrarada.com,sergioyalexandrarada.com,0,Colombia
catalogo.iconopet.com,catalogo.iconopet.com,0,Colombia
daga-sa.com,daga-sa.com,0,Colombia
artesya.com,artesya.com,0,Colombia
bettercaraudio.com.co,bettercaraudio.com.co,0,Colombia
valto.co,valto.co,0,Colombia
dnbc.gov.co,dnbc.gov.co,0,Colombia
elearning.rp.ac.rw,elearning.rp.ac.rw,0,Colombia
masmusicaloficial.com,masmusicaloficial.com,0,Colombia
barrancabermeja.gov.co,barrancabermeja.gov.co,0,Colombia
meteorologia.aerocivil.gov.co,meteorologia.aerocivil.gov.co,0,Colombia
ricaurte-cundinamarca.gov.co,ricaurte-cundinamarca.gov.co,0,Colombia
bioled.com.co,bioled.com.co,0,Colombia
vuc.habitatbogota.gov.co,vuc.habitatbogota.gov.co,0,Colombia
semanariolacalle.com,semanariolacalle.com,0,Colombia
colegiomedicocolombiano.org,colegiomedicocolombiano.org,0,Colombia
alcanosesp.com,alcanosesp.com,0,Colombia
tiendaramo.com.co,tiendaramo.com.co,0,Colombia
tiendalilianafucsia.com,tiendalilianafucsia.com,0,Colombia
30x.com,30x.com,0,Colombia
almacenrefrielectric.com.co,almacenrefrielectric.com.co,0,Colombia
cardinifactory.com.co,cardinifactory.com.co,0,Colombia
lacorips.com,lacorips.com,0,Colombia
epicainmobiliaria.com,epicainmobiliaria.com,0,Colombia
aikestore.com.co,aikestore.com.co,0,Colombia
sayco.org,sayco.org,0,Colombia
capsmanizales.com,capsmanizales.com,0,Colombia
clarkshopcol.com,clarkshopcol.com,0,Colombia
tausornamentos.com,tausornamentos.com,0,Colombia
allten.co,allten.co,0,Colombia
cat.com.co,cat.com.co,0,Colombia
cumbrecolombia.com,cumbrecolombia.com,0,Colombia
centrolopesena.blogspot.com,centrolopesena.blogspot.com,0,Colombia
agenciaatenea.gov.co,agenciaatenea.gov.co,0,Colombia
colnotarias.com,colnotarias.com,0,Colombia
znuny.rbsas.co,znuny.rbsas.co,0,Colombia
concejobarrancabermeja.gov.co,concejobarrancabermeja.gov.co,0,Colombia
ib.hubemar.com,ib.hubemar.com,0,Colombia
emquilichao.gov.co,emquilichao.gov.co,0,Colombia
javashoppu.com.co,javashoppu.com.co,0,Colombia
proinsalud.co,proinsalud.co,0,Colombia
rappipay.co,rappipay.co,0,Colombia
relojesloix.com,relojesloix.com,0,Colombia
telas.klut.co,telas.klut.co,0,Colombia
akila.com.co,akila.com.co,0,Colombia
ladoradaenlinea.com,ladoradaenlinea.com,0,Colombia
semmosquera.gov.co,semmosquera.gov.co,0,Colombia
basevirtual.com.co,basevirtual.com.co,0,Colombia
esdegue.edu.co,esdegue.edu.co,0,Colombia
clinicaaurora.com.co,clinicaaurora.com.co,0,Colombia
reveloficial.com,reveloficial.com,0,Colombia
andinomotors.com,andinomotors.com,0,Colombia
pibank.co,pibank.co,0,Colombia
roselinevirtual.com,roselinevirtual.com,0,Colombia
utadeo.edu.co,utadeo.edu.co,0,Colombia
captucol.com,captucol.com,0,Colombia
icanh.gov.co,icanh.gov.co,0,Colombia
deeproots.com.co,deeproots.com.co,0,Colombia
nea.com.co,nea.com.co,0,Colombia
france-colombia.com,france-colombia.com,0,Colombia
automotor.co,automotor.co,0,Colombia
ulefone.com.co,ulefone.com.co,0,Colombia
northhorizonimmigration.ca,northhorizonimmigration.ca,0,Colombia
tributario.pereira.gov.co,tributario.pereira.gov.co,0,Colombia
colegioelminutodedios.edu.co,colegioelminutodedios.edu.co,0,Colombia
diariodelobservador.top,diariodelobservador.top,0,Colombia
pastoralfamiliarmedellin.co,pastoralfamiliarmedellin.co,0,Colombia
concp.co,concp.co,0,Colombia
thundra.co,thundra.co,0,Colombia
cafeterascolombia.com,cafeterascolombia.com,0,Colombia
404street.com,404street.com,0,Colombia
tecnologicocomfenalco.edu.co,tecnologicocomfenalco.edu.co,0,Colombia
digimotosdecolombia.com,digimotosdecolombia.com,0,Colombia
casavivatienda.com,casavivatienda.com,0,Colombia
safeforyourdreamss.com,safeforyourdreamss.com,0,Colombia
serenatas.co,serenatas.co,0,Colombia
aritex.com.co,aritex.com.co,0,Colombia
ovidiohoyos.com,ovidiohoyos.com,0,Colombia
cedetrabajo.org,cedetrabajo.org,0,Colombia
colombia.forchildren.com,colombia.forchildren.com,0,Colombia
chinatrading.com.co,chinatrading.com.co,0,Colombia
clinicaretornar.com,clinicaretornar.com,0,Colombia
ccarchivistas.com,ccarchivistas.com,0,Colombia
web.ceramicaitalia.com,web.ceramicaitalia.com,0,Colombia
importadorakorea.com,importadorakorea.com,0,Colombia
floresyflores.co,floresyflores.co,0,Colombia
virtual.ismm.edu.co,virtual.ismm.edu.co,0,Colombia
fincasvip.co,fincasvip.co,0,Colombia
tusanagustin.com,tusanagustin.com,0,Colombia
fundaciontepa.org,fundaciontepa.org,0,Colombia
dispromem.com,dispromem.com,0,Colombia
resultadosdeloterias.co,resultadosdeloterias.co,0,Colombia
caldasantioquia.gov.co,caldasantioquia.gov.co,0,Colombia
virtual.cevipse.com,virtual.cevipse.com,0,Colombia
babuchis.com,babuchis.com,0,Colombia
180gradosquindio.com,180gradosquindio.com,0,Colombia
revistas.usc.edu.co,revistas.usc.edu.co,0,Colombia
cardboard.lofirobot.com,cardboard.lofirobot.com,0,Colombia
sneakerstep.com.co,sneakerstep.com.co,0,Colombia
altagamaclub.com,altagamaclub.com,0,Colombia
iser.edu.co,iser.edu.co,0,Colombia
blogs.elespectador.com,blogs.elespectador.com,0,Colombia
liscanopower.com,liscanopower.com,0,Colombia
unibol.com.co,unibol.com.co,0,Colombia
grupodiana.co,grupodiana.co,0,Colombia
radiovivafenix.com,radiovivafenix.com,0,Colombia
sanplaza.com.co,sanplaza.com.co,0,Colombia
spinleather.com,spinleather.com,0,Colombia
fanki.co,fanki.co,0,Colombia
cincohorizontes.com,cincohorizontes.com,0,Colombia
carnecol.com,carnecol.com,0,Colombia
asomunicipios.gov.co,asomunicipios.gov.co,0,Colombia
aplimerito.com,aplimerito.com,0,Colombia
daiscom.com.co,daiscom.com.co,0,Colombia
saludata.saludcapital.gov.co,saludata.saludcapital.gov.co,0,Colombia
tiendarealcol.shop,tiendarealcol.shop,0,Colombia
co.pure-worldwide.com,co.pure-worldwide.com,0,Colombia
inmobiliariachico.com,inmobiliariachico.com,0,Colombia
arriendosegurodeleje.com,arriendosegurodeleje.com,0,Colombia
avivamiento.com,avivamiento.com,0,Colombia
calypso.la,calypso.la,0,Colombia
calabazapets.com,calabazapets.com,0,Colombia
flordeliz.com,flordeliz.com,0,Colombia
clinica-meisel.com,clinica-meisel.com,0,Colombia
dcalidad.com,dcalidad.com,0,Colombia
versuscolombia.co,versuscolombia.co,0,Colombia
unibac.edu.co,unibac.edu.co,0,Colombia
clubecopetrol.com.co,clubecopetrol.com.co,0,Colombia
cimedics.com,cimedics.com,0,Colombia
prodiagnostico.com,prodiagnostico.com,0,Colombia
ceramik.com.co,ceramik.com.co,0,Colombia
demosspro.com,demosspro.com,0,Colombia
conconcreto.com,conconcreto.com,0,Colombia
descubrepaipa.com,descubrepaipa.com,0,Colombia
citisalud.com.co,citisalud.com.co,0,Colombia
turismo.ccoa.org.co,turismo.ccoa.org.co,0,Colombia
btbshop.shop,btbshop.shop,0,Colombia
davmanpersa.store,davmanpersa.store,0,Colombia
clarisa.co,clarisa.co,0,Colombia
ssf.gov.co,ssf.gov.co,0,Colombia
mascotasinugami.com,mascotasinugami.com,0,Colombia
sirgas.org,sirgas.org,0,Colombia
nerako.co,nerako.co,0,Colombia
7travel.co,7travel.co,0,Colombia
economia.uniandes.edu.co,economia.uniandes.edu.co,0,Colombia
artes.upn.edu.co,artes.upn.edu.co,0,Colombia
tecnovientos.com,tecnovientos.com,0,Colombia
bluemonkey.com.co,bluemonkey.com.co,0,Colombia
acento.co,acento.co,0,Colombia
demujeres.com.co,demujeres.com.co,0,Colombia
virtualpits.com,virtualpits.com,0,Colombia
dasacctv.net,dasacctv.net,0,Colombia
prensalibrecasanare.com,prensalibrecasanare.com,0,Colombia
vento.com.co,vento.com.co,0,Colombia
feriabellezaysalud.com,feriabellezaysalud.com,0,Colombia
orlandomarmolejo.net,orlandomarmolejo.net,0,Colombia
aicsalud.org.co,aicsalud.org.co,0,Colombia
lopidonline.com,lopidonline.com,0,Colombia
acaciaseducativa.gov.co,acaciaseducativa.gov.co,0,Colombia
clicompras.com,clicompras.com,0,Colombia
aysonmusic.com.co,aysonmusic.com.co,0,Colombia
colegioloperena.edu.co,colegioloperena.edu.co,0,Colombia
polobike.co,polobike.co,0,Colombia
clinicasanjuandedios.com,clinicasanjuandedios.com,0,Colombia
dimar.mil.co,dimar.mil.co,0,Colombia
inflablesdecolombia.com,inflablesdecolombia.com,0,Colombia
odoo.dialnet.net,odoo.dialnet.net,0,Colombia
cis.org.co,cis.org.co,0,Colombia
usbcali.edu.co,usbcali.edu.co,0,Colombia
covitec.com.co,covitec.com.co,0,Colombia
cootrapeldar.coop,cootrapeldar.coop,0,Colombia
antioquenaderefrigeracion.com,antioquenaderefrigeracion.com,0,Colombia
colpas.edu.co,colpas.edu.co,0,Colombia
melo.club,melo.club,0,Colombia
etramite.com,etramite.com,0,Colombia
distribucionesmvm.com,distribucionesmvm.com,0,Colombia
clinicadelprado.com,clinicadelprado.com,0,Colombia
elavisperobucaramanga.com,elavisperobucaramanga.com,0,Colombia
audiovisuales.icesi.edu.co,audiovisuales.icesi.edu.co,0,Colombia
marbelhasafari.com,marbelhasafari.com,0,Colombia
formfit.com.co,formfit.com.co,0,Colombia
cedritos151oficial.com,cedritos151oficial.com,0,Colombia
eseit.edu.co,eseit.edu.co,0,Colombia
beauteflorale.com,beauteflorale.com,0,Colombia
asocabildosipsi.com,asocabildosipsi.com,0,Colombia
ucundinamarca.edu.co,ucundinamarca.edu.co,0,Colombia
guarne-antioquia.gov.co,guarne-antioquia.gov.co,0,Colombia
sales.com.co,sales.com.co,0,Colombia
crautonoma.gov.co,crautonoma.gov.co,0,Colombia
probiservi.com,probiservi.com,0,Colombia
amircolombia.com,amircolombia.com,0,Colombia
howwe.ug,howwe.ug,0,Colombia
cdn.americanschoolway.edu.co,cdn.americanschoolway.edu.co,0,Colombia
fondex.com.co,fondex.com.co,0,Colombia
fundacionsiigo.org,fundacionsiigo.org,0,Colombia
cauchollantasnuevomilenio.com,cauchollantasnuevomilenio.com,0,Colombia
dinalsom.com,dinalsom.com,0,Colombia
culturaelcarmen.gov.co,culturaelcarmen.gov.co,0,Colombia
paseodelacastellana.com,paseodelacastellana.com,0,Colombia
arisma.com.co,arisma.com.co,0,Colombia
universoloco.org,universoloco.org,0,Colombia
tecnisalud.edu.co,tecnisalud.edu.co,0,Colombia
glaskin.co,glaskin.co,0,Colombia
airepago.st,airepago.st,0,Colombia
tiendainval.com,tiendainval.com,0,Colombia
quipu.com.co,quipu.com.co,0,Colombia
ifinancial.coinvertex.com.co,ifinancial.coinvertex.com.co,0,Colombia
concursaconexito.com.co,concursaconexito.com.co,0,Colombia
partidodelau.com,partidodelau.com,0,Colombia
zonamedicaips.com,zonamedicaips.com,0,Colombia
songeniales.com,songeniales.com,0,Colombia
next-moto.com,next-moto.com,0,Colombia
academia.entrenatraders.com,academia.entrenatraders.com,0,Colombia
casadeloretocol.com,casadeloretocol.com,0,Colombia
tolima.alerta.com.co,tolima.alerta.com.co,0,Colombia
fondecom.coop,fondecom.coop,0,Colombia
autobatterycali.com,autobatterycali.com,0,Colombia
empiresk8shop.com,empiresk8shop.com,0,Colombia
perfumeriaala.com,perfumeriaala.com,0,Colombia
blowdry.com.co,blowdry.com.co,0,Colombia
canmcolombiasas.com,canmcolombiasas.com,0,Colombia
esteticaeuropea.com,esteticaeuropea.com,0,Colombia
careerspain.onceforall.com,careerspain.onceforall.com,0,Colombia
transitoturbaco.gov.co,transitoturbaco.gov.co,0,Colombia
enfermeria.bogota.unal.edu.co,enfermeria.bogota.unal.edu.co,0,Colombia
zona-cinco.com,zona-cinco.com,0,Colombia
umng.edu.co,umng.edu.co,0,Colombia
colamer.edu.co,colamer.edu.co,0,Colombia
creativeboxcolombia.com,creativeboxcolombia.com,0,Colombia
fryscol.com,fryscol.com,0,Colombia
animalista.com.co,animalista.com.co,0,Colombia
suescalada.com,suescalada.com,0,Colombia
clubfilosofiabp.blogspot.com,clubfilosofiabp.blogspot.com,0,Colombia
uspec.gov.co,uspec.gov.co,0,Colombia
datojuridico.com,datojuridico.com,0,Colombia
cootransmagdalena.com.co,cootransmagdalena.com.co,0,Colombia
azzurry.com,azzurry.com,0,Colombia
pazdelrio.com.co,pazdelrio.com.co,0,Colombia
rutanmedellin.org,rutanmedellin.org,0,Colombia
outletmotero.com.co,outletmotero.com.co,0,Colombia
academiadebelleza.edu.co,academiadebelleza.edu.co,0,Colombia
centromayor.com.co,centromayor.com.co,0,Colombia
aliadoslaborales.com.co,aliadoslaborales.com.co,0,Colombia
notaria68bogota.com,notaria68bogota.com,0,Colombia
estufascontinental.com,estufascontinental.com,0,Colombia
deportint.co,deportint.co,0,Colombia
siproj.bogotajuridica.gov.co,siproj.bogotajuridica.gov.co,0,Colombia
mundoypapel.com,mundoypapel.com,0,Colombia
hendz.co,hendz.co,0,Colombia
abaco.org.co,abaco.org.co,0,Colombia
copywritecolombia.com,copywritecolombia.com,0,Colombia
convocatorias.ipcc.gov.co,convocatorias.ipcc.gov.co,0,Colombia
idmc.com.co,idmc.com.co,0,Colombia
buscasinmobiliaria.com,buscasinmobiliaria.com,0,Colombia
fitnessys.com.co,fitnessys.com.co,0,Colombia
autos.honda.com.co,autos.honda.com.co,0,Colombia
comparabien.com.co,comparabien.com.co,0,Colombia
cipa.pandape.computrabajo.com,cipa.pandape.computrabajo.com,0,Colombia
almacendelpintor.com,almacendelpintor.com,0,Colombia
puroyorganico.com.co,puroyorganico.com.co,0,Colombia
filartecolombia.com,filartecolombia.com,0,Colombia
cocoratours.com.co,cocoratours.com.co,0,Colombia
futbolgol.com,futbolgol.com,0,Colombia
carolinalaiton.com.co,carolinalaiton.com.co,0,Colombia
erp.confiani.com,erp.confiani.com,0,Colombia
biq.com.co,biq.com.co,0,Colombia
gruposinfronteras.com,gruposinfronteras.com,0,Colombia
distrihome.com.co,distrihome.com.co,0,Colombia
viajesdepuebloenpueblo.com,viajesdepuebloenpueblo.com,0,Colombia
ace162-01.myshopify.com,ace162-01.myshopify.com,0,Colombia
alarmasultra.com,alarmasultra.com,0,Colombia
fruterialascerezas.com,fruterialascerezas.com,0,Colombia
coltefinanciera.com.co,coltefinanciera.com.co,0,Colombia
cosostenible.com,cosostenible.com,0,Colombia
sara.colpsic.org.co,sara.colpsic.org.co,0,Colombia
lastiendasdelpeluquero.com,lastiendasdelpeluquero.com,0,Colombia
udearroba.zoom.us,udearroba.zoom.us,0,Colombia
cogancevalle.co,cogancevalle.co,0,Colombia
asosismica.org.co,asosismica.org.co,0,Colombia
grupoexito.com.co,grupoexito.com.co,0,Colombia
siseficacia.eficacia.com.co,siseficacia.eficacia.com.co,0,Colombia
es.gamesintonia.com,es.gamesintonia.com,0,Colombia
tiendagoodyear.com,tiendagoodyear.com,0,Colombia
arquiacero.com,arquiacero.com,0,Colombia
kissbeautymedellin.com,kissbeautymedellin.com,0,Colombia
muebleo.com.co,muebleo.com.co,0,Colombia
ticketshows.co,ticketshows.co,0,Colombia
alesoips.isismaweb.com,alesoips.isismaweb.com,0,Colombia
labafilm.com,labafilm.com,0,Colombia
aseguratemejor.com.co,aseguratemejor.com.co,0,Colombia
colombia.wcs.org,colombia.wcs.org,0,Colombia
aule.co,aule.co,0,Colombia
87autos.com,87autos.com,0,Colombia
pistadeoportunidades.opain.co,pistadeoportunidades.opain.co,0,Colombia
ctv.cun.edu.co,ctv.cun.edu.co,0,Colombia
maquiequiposdecolombia.com,maquiequiposdecolombia.com,0,Colombia
tusbeneficios.coomeva.com.co,tusbeneficios.coomeva.com.co,0,Colombia
proscience.com.co,proscience.com.co,0,Colombia
hoyostools.odoo.com,hoyostools.odoo.com,0,Colombia
juandanieloviedo.com.co,juandanieloviedo.com.co,0,Colombia
zientte.com,zientte.com,0,Colombia
artesaniasderaquira.com,artesaniasderaquira.com,0,Colombia
capacita.cidet.org.co,capacita.cidet.org.co,0,Colombia
bahiamaria.com.co,bahiamaria.com.co,0,Colombia
speedocolombia.com,speedocolombia.com,0,Colombia
lflaudio.com,lflaudio.com,0,Colombia
fbinmobiliaria.com.co,fbinmobiliaria.com.co,0,Colombia
belomatic.com.co,belomatic.com.co,0,Colombia
sedmagdalena.gov.co,sedmagdalena.gov.co,0,Colombia
anonymousmorning.com,anonymousmorning.com,0,Colombia
7deagosto.com.co,7deagosto.com.co,0,Colombia
americanadeacrilicos.com.co,americanadeacrilicos.com.co,0,Colombia
arriendabienltda.com,arriendabienltda.com,0,Colombia
importacionesgaby.shop,importacionesgaby.shop,0,Colombia
cyclingpro.co,cyclingpro.co,0,Colombia
astromania.co,astromania.co,0,Colombia
comprapromocionales.com,comprapromocionales.com,0,Colombia
liganatacionbogota.com,liganatacionbogota.com,0,Colombia
safer.com.co,safer.com.co,0,Colombia
and.gov.co,and.gov.co,0,Colombia
oncecaldas.com.co,oncecaldas.com.co,0,Colombia
laconcepcion.org,laconcepcion.org,0,Colombia
rumicol.com,rumicol.com,0,Colombia
mab.com.co,mab.com.co,0,Colombia
eldandyinmobiliaria.com,eldandyinmobiliaria.com,0,Colombia
etzsimja.com,etzsimja.com,0,Colombia
unimonserrate.edu.co,unimonserrate.edu.co,0,Colombia
icfe.gov.co,icfe.gov.co,0,Colombia
bluntcigars.com,bluntcigars.com,0,Colombia
motos.brick7.com.co,motos.brick7.com.co,0,Colombia
intesiscucuta.com,intesiscucuta.com,0,Colombia
metalicas2000.com,metalicas2000.com,0,Colombia
blackmountain.com.co,blackmountain.com.co,0,Colombia
clevermoda.com,clevermoda.com,0,Colombia
inmobiliariasuroccidente.com,inmobiliariasuroccidente.com,0,Colombia
sylogiacademia.co,sylogiacademia.co,0,Colombia
cocoma.co,cocoma.co,0,Colombia
instecom.edu.co,instecom.edu.co,0,Colombia
ant.gov.co,ant.gov.co,0,Colombia
tropitours.co,tropitours.co,0,Colombia
apolo.net.co,apolo.net.co,0,Colombia
inmobiliariacredifincar.com,inmobiliariacredifincar.com,0,Colombia
dceoficial.co,dceoficial.co,0,Colombia
salmonclothing.co,salmonclothing.co,0,Colombia
dimarcosmoda.com,dimarcosmoda.com,0,Colombia
ideaspapeleria.com,ideaspapeleria.com,0,Colombia
marketing4ecommerce.co,marketing4ecommerce.co,0,Colombia
latinamericantours.com.co,latinamericantours.com.co,0,Colombia
ohyes.com.co,ohyes.com.co,0,Colombia
leodoncel.com,leodoncel.com,0,Colombia
colegioabogadosdeltrabajo.org,colegioabogadosdeltrabajo.org,0,Colombia
colprecios.com,colprecios.com,0,Colombia
paulavelez.com.co,paulavelez.com.co,0,Colombia
conexionpos.com,conexionpos.com,0,Colombia
bateriasthomas.com.co,bateriasthomas.com.co,0,Colombia
arcebike.com,arcebike.com,0,Colombia
lacordaire.edu.co,lacordaire.edu.co,0,Colombia
autoshopcenter.com.co,autoshopcenter.com.co,0,Colombia
skalatratamientos.com,skalatratamientos.com,0,Colombia
menplus.co,menplus.co,0,Colombia
inmabe.edu.co,inmabe.edu.co,0,Colombia
aldiaferreteria.com,aldiaferreteria.com,0,Colombia
normas.cra.gov.co,normas.cra.gov.co,0,Colombia
de.stripchat.global,de.stripchat.global,0,Colombia
fantasiaelectronica.com.co,fantasiaelectronica.com.co,0,Colombia
xeletiene.com,xeletiene.com,0,Colombia
sanignacio.edu.co,sanignacio.edu.co,0,Colombia
juanraices.com,juanraices.com,0,Colombia
pisoslaminadosdecolombia.com,pisoslaminadosdecolombia.com,0,Colombia
beachvibesexperiences.com,beachvibesexperiences.com,0,Colombia
fontanarcentrocomercial.com,fontanarcentrocomercial.com,0,Colombia
autosobd.com,autosobd.com,0,Colombia
regalosentupuertabogota.com,regalosentupuertabogota.com,0,Colombia
investigacion.teinco.edu.co,investigacion.teinco.edu.co,0,Colombia
registro.utp.edu.co,registro.utp.edu.co,0,Colombia
