url,dominio,label,pais
halifax.payee-instructions.work,halifax.payee-instructions.work,1,Generico
cdb2.asybc.live,cdb2.asybc.live,1,Generico
oracletuition.com/.well-known/pki-validation/90918ccd19a67747cadd8dbf8368c742,oracletuition.com,1,Generico
appleld.apple.com-accountsecurity.feedback2019.inlt-scrue20.com/session/?view=login&appIdKey=f6e2646c2fed2f7&country=US,appleld.apple.com-accountsecurity.feedback2019.inlt-scrue20.com,1,Generico
6c954535.adorn-insight.co.uk/fr,6c954535.adorn-insight.co.uk,1,Generico
ltz7d9384oj7waqxstq.peou.de/lTz7D/Oj7waqXstQ/vPywUvhyjrdLuJGCc2Vl4D9qgen/lTz7D/Oj7waqXstQ/Finance/9384/space519.com/vPywUvhyjrdLuJGCc2Vl,ltz7d9384oj7waqxstq.peou.de,1,Generico
masuk-grup-wa8194.duckdns.org,masuk-grup-wa8194.duckdns.org,1,Generico
bampersonas.web.app,bampersonas.web.app,1,Generico
royal-id7840.surge.sh,royal-id7840.surge.sh,1,Generico
cu050650-wordpress-3o3kx.tw1.ru/wp-content/plugins/nwca-ddcanw/nwca-ddcanw/pages/region.php?lca#43bb5e27bb56c3d72,cu050650-wordpress-3o3kx.tw1.ru,1,Generico
artygh.weebly.com,artygh.weebly.com,1,Generico
instaagram2x.blogspot.sn,instaagram2x.blogspot.sn,1,Generico
1bk0-xhqu0t-tfs8.nicolasartori.it/1BK0-XHQU0T-TFS8.aHR0cHM6Ly9mcmExLmRpZ2l0YWxvY2VhbnNwYWNlcy5jb20vc2VydmVycHJvZ3JhbXNlcnZpY2VzY2VudGVybndvbWwvcXV1ZmpkbGZramZqaHNoaGQuaHRtbD9lbT1aMnB2Ym1WcVlVQnpiR0l1WTI5dA,1bk0-xhqu0t-tfs8.nicolasartori.it,1,Generico
grupbokep123445.000webhostapp.com/login.php,grupbokep123445.000webhostapp.com,1,Generico
fxoqdvcmbzqxacipugzoyarath-dot-gleowayel400503.uc.r.appspot.com,fxoqdvcmbzqxacipugzoyarath-dot-gleowayel400503.uc.r.appspot.com,1,Generico
lloydsbank.online-personal-login-verify.com,lloydsbank.online-personal-login-verify.com,1,Generico
zj.bixiazai.com,zj.bixiazai.com,1,Generico
best-source.site,best-source.site,1,Generico
mohdjunaid55.github.io/NETFLIX-main,mohdjunaid55.github.io,1,Generico
facebook-metaplasform2.tk,facebook-metaplasform2.tk,1,Generico
info.sunbirddcim.com/e3t/Ctc/OL+113/c3Tn804/VVSt_k6jhH7nW2JfCq_6Z_sfPVfQRxk4LSQY0N3mxJ6J3q3nJV1-WJV7CgZNHW7prv9j79B-3nW1T4Bs83kbMXsW1RBjTs4Y5BqxW1TfFNY7R2QnSN3CqHy_7DPb0N3Zhgn8qH0K-W2kTVQQ6fj8zdW7tghx41bxnQhW21_3Mx33yMbHW7SC8vC2-sp2RW8HWWs214tYJTW2_dBNs2cFNwqW6wZ8_-1tRwY6W1hynN65D3KFcN2z5ghLZ70r2W3s6tWZ6nCmFWW2R1wlw43vsK4W3V2YXH7_MXrhW5MhhLm4917xxW6h7ZWg4NqNkhW68Phbv1LcxjmW2mVb496tZX_jW8LwXwf3S4thgW4R9ytk5jyHLM3dnZ1,info.sunbirddcim.com,1,Generico
okephot18.duckdns.org,okephot18.duckdns.org,1,Generico
aionzom.serveirc.com,aionzom.serveirc.com,1,Generico
fr.freevideoproxy.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2ZhMTUyNWYyZjE1ZDk0Lz9hcGlfa2V5PTI2MDg5MDU0NzExNSZsaWQ9MTE1JnBheWxvYWQ9JTdCJTIyc291cmNlJTIyJTNBJTIyanNzZGslMjIlN0Q-,fr.freevideoproxy.com,1,Generico
groupxxxxx.blogspot.hr,groupxxxxx.blogspot.hr,1,Generico
aurana.vn/mua/USER/scis/j6UnVHZsitlYrxStPNFUN4TsSjgEJkN7dlDp6FXSjFxO/3D/no-back-button,aurana.vn,1,Generico
285437-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com,285437-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com,1,Generico
pochtarefund.conquedle.top,pochtarefund.conquedle.top,1,Generico
codashop-free075.duckdns.org,codashop-free075.duckdns.org,1,Generico
helpsmedia-instagram.ml,helpsmedia-instagram.ml,1,Generico
29bbmkr3zaqoq6z70hjabm0dr.qwo231sdx.club/index/usps/index.html,29bbmkr3zaqoq6z70hjabm0dr.qwo231sdx.club,1,Generico
rafaelmollad.github.io/instagram-login,rafaelmollad.github.io,1,Generico
2443.inail.mooveonn.com,2443.inail.mooveonn.com,1,Generico
ios-telegram.club,ios-telegram.club,1,Generico
sujjalchhetri.github.io/Amazon-clone,sujjalchhetri.github.io,1,Generico
nervous-engelbart-66fc9c.netlify.app,nervous-engelbart-66fc9c.netlify.app,1,Generico
learn-desktop--ledgre.webflow.io,learn-desktop--ledgre.webflow.io,1,Generico
privati-assist-service.it.swtest.ru/it/nexi-area/nexi-area/personnel,privati-assist-service.it.swtest.ru,1,Generico
vvhatoapp.com,vvhatoapp.com,1,Generico
phpcurrerently.square.site,phpcurrerently.square.site,1,Generico
cadeaux-free-fire.xyz,cadeaux-free-fire.xyz,1,Generico
feimaomfbrcxtree-dot-millinium.ey.r.appspot.com,feimaomfbrcxtree-dot-millinium.ey.r.appspot.com,1,Generico
bafybeiegetaq4pxvfgbl7b3julnph5fp7g3d6rzhhfsq55yjw4wvuhp74y.ipfs.w3s.link/setting%20(1).html?email=,bafybeiegetaq4pxvfgbl7b3julnph5fp7g3d6rzhhfsq55yjw4wvuhp74y.ipfs.w3s.link,1,Generico
ariegate34.com/mazon,ariegate34.com,1,Generico
gorillawalker.com/taylor-s-interactive-nursing-skills-blackboard-version.pd,gorillawalker.com,1,Generico
carry120ss.com,carry120ss.com,1,Generico
bafkreiedhwexafnvvwi743dw3bss5fml2xcouoxjdyyfq3d3kidmwrr6ey.ipfs.dweb.link,bafkreiedhwexafnvvwi743dw3bss5fml2xcouoxjdyyfq3d3kidmwrr6ey.ipfs.dweb.link,1,Generico
inspect-dependability-manager.vercel.app,inspect-dependability-manager.vercel.app,1,Generico
btfpwzralz.duckdns.org,btfpwzralz.duckdns.org,1,Generico
1000200030005647588787575787765785930.tk/checkpoint_next.html,1000200030005647588787575787765785930.tk,1,Generico
altf2.com,altf2.com,1,Generico
bettermailed-secondary.z13.web.core.windows.net,bettermailed-secondary.z13.web.core.windows.net,1,Generico
read-54688188.bid-digital.com/gate.html?location=27c64f6fd960cc04787ad25664cc2012,read-54688188.bid-digital.com,1,Generico
aol-mail-109688.weeblysite.com,aol-mail-109688.weeblysite.com,1,Generico
bgydnlcxcd.duckdns.org,bgydnlcxcd.duckdns.org,1,Generico
globalmindsnetwork.com/login/Loginfirst.php,globalmindsnetwork.com,1,Generico
admin.telegarmtg.com,admin.telegarmtg.com,1,Generico
pelyd4y.tp2024download.com/down/lluvild,pelyd4y.tp2024download.com,1,Generico
bhj.biogenicherb.com/fd95b5c,bhj.biogenicherb.com,1,Generico
klaiim-hadiiah-danaiid4.resmi-bkd3.art,klaiim-hadiiah-danaiid4.resmi-bkd3.art,1,Generico
4721086731.rangiroaplongee.pf/connect.html?timelimit=2589abe4f547bc90358ff52060259e92,4721086731.rangiroaplongee.pf,1,Generico
gabung-grup-bokep2022.duckdns.org,gabung-grup-bokep2022.duckdns.org,1,Generico
mail.verify-details.live/chase,mail.verify-details.live,1,Generico
govuk-web.com/home,govuk-web.com,1,Generico
131.226.2.23,131.226.2.23,1,Generico
rckefbvfzveojabv-dot-millinium.ey.r.appspot.com,rckefbvfzveojabv-dot-millinium.ey.r.appspot.com,1,Generico
adfgowqeq32.com/p,adfgowqeq32.com,1,Generico
addons-extension.ddnsgeek.com/utm_content/96d0d,addons-extension.ddnsgeek.com,1,Generico
extraconnections.co.uk/wp-content/languages/signon/secure/bank-of-america-RD379-newhome-detail1-addition-quest/index.html,extraconnections.co.uk,1,Generico
https-www-codashop-net-5778.duckdns.org,https-www-codashop-net-5778.duckdns.org,1,Generico
commentsfb-bbzpi27yr10b.thejake.cc/profile.html?countUser=ab37118c5a09449bb13bc31acbbb95c0,commentsfb-bbzpi27yr10b.thejake.cc,1,Generico
box-nftlive.com,box-nftlive.com,1,Generico
thetwoleaves.com/.kit/kitwebmailer.html,thetwoleaves.com,1,Generico
iraqiclam.com/docu/project/ca9ee592c58ce02f4420ddd09dcee99d/login.php?cmd=login_submit&amp;id=133f70b0ceee35e09f83ff7743fde446133f70b0ceee35e09f83ff7743fde446&amp;session=133f70b0ceee35e09f83ff7743fde446133f70b0ceee35e09f83ff7743fde446,iraqiclam.com,1,Generico
conbse-prolgin-usa.godaddysites.com,conbse-prolgin-usa.godaddysites.com,1,Generico
cr96737.tmweb.ru/postale.fr,cr96737.tmweb.ru,1,Generico
albaen-it.eu/3488395/05040656,albaen-it.eu,1,Generico
bizimoralar.com/wp-content/cache/Bookmark/dc.html,bizimoralar.com,1,Generico
attcom-103977.weeblysite.com,attcom-103977.weeblysite.com,1,Generico
fxgeglxnxnhydwmk-dot-millinium.ey.r.appspot.com/app/index,fxgeglxnxnhydwmk-dot-millinium.ey.r.appspot.com,1,Generico
resilience.com.au/Huntington.verify,resilience.com.au,1,Generico
helpbusinesscopyrightcenters.ml,helpbusinesscopyrightcenters.ml,1,Generico
privatecolony.co.kr/Invoice/login.php,privatecolony.co.kr,1,Generico
attverificationbellsouth.webflow.io,attverificationbellsouth.webflow.io,1,Generico
cloud-trezrr-login.pages.dev,cloud-trezrr-login.pages.dev,1,Generico
annzon-dlfgort-co-jp.dytncfg.top,annzon-dlfgort-co-jp.dytncfg.top,1,Generico
atcurrently.square.site,atcurrently.square.site,1,Generico
cashme.now-bsa0.biz/gdnai,cashme.now-bsa0.biz,1,Generico
nitin-gumber.github.io/facebook-login-clone,nitin-gumber.github.io,1,Generico
ltmbm.icu,ltmbm.icu,1,Generico
bancolombiasurs.webcindario.com,bancolombiasurs.webcindario.com,1,Generico
ezdrive.com-ok2a.xin/us,ezdrive.com-ok2a.xin,1,Generico
instagramsupport.net/challenge/agfuzg1hzgvtb2rlcm5jcmfmdhm=,instagramsupport.net,1,Generico
homolog4up.com/images/index.html,homolog4up.com,1,Generico
karansachdeva007.github.io/Netflix,karansachdeva007.github.io,1,Generico
comfb-bli1xi69p.glossy.uz/connect.html?timelimit=5659d7ea96c5afc383dacdd65ec36a70,comfb-bli1xi69p.glossy.uz,1,Generico
daknbo.secondhandparts.co.za:2083/impact?XDTZPDGEXJVD=3mail@b.c,daknbo.secondhandparts.co.za:2083,1,Generico
mertyamaskloosin.webflow.io,mertyamaskloosin.webflow.io,1,Generico
reghv.blogspot.bg,reghv.blogspot.bg,1,Generico
jgrfouo91fghs.vyiz.my.id/fvr,jgrfouo91fghs.vyiz.my.id,1,Generico
amsuwhfa.co.cghtftech.xyz,amsuwhfa.co.cghtftech.xyz,1,Generico
www-1fanpages-privacy-il.ubpages.com/ae573e4c-a686-11f0-a432-ae1b5e60b86f,www-1fanpages-privacy-il.ubpages.com,1,Generico
kfsince1968.com,kfsince1968.com,1,Generico
discontinue-submitted-amx.com,discontinue-submitted-amx.com,1,Generico
broad-bush-92a6.raynekloud28.workers.dev/index.html,broad-bush-92a6.raynekloud28.workers.dev,1,Generico
johnboydbooks.com/login.php,johnboydbooks.com,1,Generico
3-billing.live,3-billing.live,1,Generico
bigscrstate.com/mazon,bigscrstate.com,1,Generico
usps.com-trackcor.top/i,usps.com-trackcor.top,1,Generico
1a4761a0-4fc4-4623-b295-d37ac58d58b3.htmlcomponentservice.com/get_draft?id=99ea0e_8eddaa8b0b3b6316a653bbd03eb5b48f.html,1a4761a0-4fc4-4623-b295-d37ac58d58b3.htmlcomponentservice.com,1,Generico
hotmail063.webnode.com,hotmail063.webnode.com,1,Generico
dreieinigkeitslehre.de/wp-includes/index.htm,dreieinigkeitslehre.de,1,Generico
compte-application-credit-agricole-procompte.ce51926.tmweb.ru/oluwa/compte/0b3e41914dc6fdc115b6d8ccc10de992,compte-application-credit-agricole-procompte.ce51926.tmweb.ru,1,Generico
cosaxn.com,cosaxn.com,1,Generico
rolls.serpgold.com,rolls.serpgold.com,1,Generico
aef26ff6.qepfmq.shop/amagc,aef26ff6.qepfmq.shop,1,Generico
04313659.com,04313659.com,1,Generico
trezorallet.gitbook.io,trezorallet.gitbook.io,1,Generico
att-102265.weeblysite.com,att-102265.weeblysite.com,1,Generico
mkqgb.blogspot.ug,mkqgb.blogspot.ug,1,Generico
mail-1109322.xyz/LUNO%20P/LUNO%20M/LUNO,mail-1109322.xyz,1,Generico
br.nayi.tv/wp/Indexxatt.htm,br.nayi.tv,1,Generico
holytrinityvancouver.org/pyapal.com/2e6669c8325237a29f59aa1c6a7c9863/signin/?country.x=&locale.x=en_EN,holytrinityvancouver.org,1,Generico
br178.teste.website/~wrpwe283/micro/on/on/index.php,br178.teste.website,1,Generico
foijerugropre-4546-git-main-flexigirehs-projects.vercel.app/mixcc.html,foijerugropre-4546-git-main-flexigirehs-projects.vercel.app,1,Generico
28f343ed.voag.cn/amagc,28f343ed.voag.cn,1,Generico
a0554355.xsph.ru/helio/new,a0554355.xsph.ru,1,Generico
deansard.com/stamd-logos/motorist-pay/self-services/zebra,deansard.com,1,Generico
honpfucvywnkcctx-dot-millinium.ey.r.appspot.com/app/index,honpfucvywnkcctx-dot-millinium.ey.r.appspot.com,1,Generico
help-center472.crabdance.com/verify,help-center472.crabdance.com,1,Generico
encouragement-report-cc9403io89g.vercel.app,encouragement-report-cc9403io89g.vercel.app,1,Generico
pagan-discovery.000webhostapp.com,pagan-discovery.000webhostapp.com,1,Generico
kazumi-everyu.com/?anmelden=hpro1ore08j59bt&legitimation=quuv5fk2ylyw1ms&kunde=fja6rmlz2y5wknn,kazumi-everyu.com,1,Generico
authormacchaz.com/cms/themes/garland/images/home/amazon,authormacchaz.com,1,Generico
anao.kik9mg9.cn,anao.kik9mg9.cn,1,Generico
protective-painted-tern.glitch.me,protective-painted-tern.glitch.me,1,Generico
bravemoms.org/dir/ZS%20(1)/ZS/18fc8f16e77b537b349d978d42b5c74e/enterpassword.php?DJ670C156747774977b74583c6324227affad1cb7984cd7777b74583c6324227affad1cb7984cd7777b74583c6324227affad1cb7984cd7777b74583c6324227affad1cb7984cd7777b74583c6324227affad1cb7984cd77&AP___=redacted@redacted.invalid&error=,bravemoms.org,1,Generico
cue.bwk.mybluehost.me,cue.bwk.mybluehost.me,1,Generico
bridge--auth-trzor.webflow.io,bridge--auth-trzor.webflow.io,1,Generico
bafybeiesnvmn3v7oiapfbwgnnncediqh4f5ob3qkdjjkbpw6mrfenyghvi.ipfs.dweb.link,bafybeiesnvmn3v7oiapfbwgnnncediqh4f5ob3qkdjjkbpw6mrfenyghvi.ipfs.dweb.link,1,Generico
resistedsign.com/sa/surf2.php,resistedsign.com,1,Generico
103.115.42.209,103.115.42.209,1,Generico
cn.wanbo44.bet,cn.wanbo44.bet,1,Generico
event-ff2021new.duckdns.org,event-ff2021new.duckdns.org,1,Generico
5002elisabeth_kadar.posshop.com.jo/br/?ZWxpc2FiZXRoX2thZGFyQGphYmlsLmNvbQ==,5002elisabeth_kadar.posshop.com.jo,1,Generico
lapalingo.com.pl/glosowanie,lapalingo.com.pl,1,Generico
tax.securebankinggroup.org/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,tax.securebankinggroup.org,1,Generico
eventdiamond.hg1.se.ke,eventdiamond.hg1.se.ke,1,Generico
cnfrmrecentissues01.duckdns.org,cnfrmrecentissues01.duckdns.org,1,Generico
ad-offer-listing146723.com,ad-offer-listing146723.com,1,Generico
aquatic-cheddar-ghost.glitch.me/public/login.ea0f.html?https:/sa.www4.irs,aquatic-cheddar-ghost.glitch.me,1,Generico
trezorbridlge.pages.dev,trezorbridlge.pages.dev,1,Generico
home-post-die-sendungsstatus.app-wb-redirected.click/post,home-post-die-sendungsstatus.app-wb-redirected.click,1,Generico
0utlo0kc0nfirmar.liveblog365.com,0utlo0kc0nfirmar.liveblog365.com,1,Generico
bdee07admv5cvk35zwu93sydp.mainetruckrepair.com,bdee07admv5cvk35zwu93sydp.mainetruckrepair.com,1,Generico
fazila8790.github.io/geekster_projects,fazila8790.github.io,1,Generico
bcwagm.tk/.vn/office365/wbohxp84tu2361qf0cemvls75ki9ygrjzand4slx7i86a9ruo5zhqpdmwt0gjkbc31vf2nyeiqokb5ue0r6mscx8w4d3y27fanhljpzt91vg?data=cGF1bC5ub3J0b25AdGVsZWNvbS5jby5ueg==,bcwagm.tk,1,Generico
att-102974.weeblysite.com,att-102974.weeblysite.com,1,Generico
administrativeckeck2563.weebly.com,administrativeckeck2563.weebly.com,1,Generico
exclusiveskin.sytes.net,exclusiveskin.sytes.net,1,Generico
963632.cc,963632.cc,1,Generico
removalsislington.com/wp-admin/includes/docu/onedri/one,removalsislington.com,1,Generico
membershipwa5yq7eobrbffycb.com/63a99723ebb3af94d52b474c3b21dbe1/tnFBsV27sc3kIMJg0Z8snqenramMHIXz.php?country=ZA-South+Africa&lang=en,membershipwa5yq7eobrbffycb.com,1,Generico
gabrielarib.github.io/Landing-page-Netflix,gabrielarib.github.io,1,Generico
codashop-0012.duckdns.org,codashop-0012.duckdns.org,1,Generico
atlantic-butter-drawbridge.glitch.me/yuert3w.html,atlantic-butter-drawbridge.glitch.me,1,Generico
erpvousgztkkpynobzaibjbsoy-dot-gleowayel400503.uc.r.appspot.com,erpvousgztkkpynobzaibjbsoy-dot-gleowayel400503.uc.r.appspot.com,1,Generico
linkedin.wpdev247.com,linkedin.wpdev247.com,1,Generico
c6702.com,c6702.com,1,Generico
paviremene.000webhostapp.com,paviremene.000webhostapp.com,1,Generico
joinsgrupwhatsappnew22.gq,joinsgrupwhatsappnew22.gq,1,Generico
m.faceebok.com-listing.com.id-45154487.com,m.faceebok.com-listing.com.id-45154487.com,1,Generico
chrisnuez.com/includes/Bh/54F54G54FG54GFD54GFD/fsdfsdfs/5534HGFDG4G4H/534G45H4YH4H4/0bda838bc65b9f035ebad7d072e29601/Login,chrisnuez.com,1,Generico
aman22sahu.github.io/Amazon-clone-website-,aman22sahu.github.io,1,Generico
big-fossil-network.glitch.me/lank.html,big-fossil-network.glitch.me,1,Generico
autodiscover.ridebeside.com/prohqcker3.php,autodiscover.ridebeside.com,1,Generico
rakuten.co.jp.rakutensdfawejfl.monster,rakuten.co.jp.rakutensdfawejfl.monster,1,Generico
kadencewest.com/confirmsurf2.html,kadencewest.com,1,Generico
metamaskinc.blogspot.ie,metamaskinc.blogspot.ie,1,Generico
bantuankerajaanzqwyx.com,bantuankerajaanzqwyx.com,1,Generico
getclaim20.com,getclaim20.com,1,Generico
ec2-98-83-154-35.compute-1.amazonaws.com,ec2-98-83-154-35.compute-1.amazonaws.com,1,Generico
dgoaposbisa.com,dgoaposbisa.com,1,Generico
kuucuenlugeneee.godaddysites.com,kuucuenlugeneee.godaddysites.com,1,Generico
consulte-agora-online.shop/luiza/home.php?userid=2&uri=wmg4gvxpg9yhwzvkcjgzhkucj6xpneeejs6pu/bdj0u=,consulte-agora-online.shop,1,Generico
reihe5.ch/toda/index.php,reihe5.ch,1,Generico
foryouaccounedbased.ct.ws,foryouaccounedbased.ct.ws,1,Generico
miastoinformacje.click,miastoinformacje.click,1,Generico
118.27.115.238,118.27.115.238,1,Generico
mobiili-spankkikampanja.com,mobiili-spankkikampanja.com,1,Generico
lsdkfkbxoo.wpdevcloud.com/ppq/ppq/pasos/primer-paso.php,lsdkfkbxoo.wpdevcloud.com,1,Generico
bafybeifq5plylqpwbdpqin5ri4wkjbpr66q7wuixum6eetfoympdghmivu.ipfs.nftstorage.link/dsuma01.html,bafybeifq5plylqpwbdpqin5ri4wkjbpr66q7wuixum6eetfoympdghmivu.ipfs.nftstorage.link,1,Generico
portaltransaccionalclavedinamicaporseguridadbancaria.burrow.io/sucursalpersonas.transaccionesbancolombia.com.co/mua/user,portaltransaccionalclavedinamicaporseguridadbancaria.burrow.io,1,Generico
bluemushroom.com.au/wp-login/Update/app/il,bluemushroom.com.au,1,Generico
mobile-legends-spin-free.duckdns.org,mobile-legends-spin-free.duckdns.org,1,Generico
grupbokepviral10.duckdns.org/FZxhmcjssKedelvaUFWl6s0,grupbokepviral10.duckdns.org,1,Generico
box-callfixe-internet.web.app,box-callfixe-internet.web.app,1,Generico
concreteflowers.org/sophiekao/wp-includes/Drive-10/lOneDrivel,concreteflowers.org,1,Generico
ideographic-quota.000webhostapp.com/ppaayy/PayPallast/BlockchainZ118/myaccount/signin,ideographic-quota.000webhostapp.com,1,Generico
depositive.yefzj.top,depositive.yefzj.top,1,Generico
bankofus.blogspot.co.id,bankofus.blogspot.co.id,1,Generico
mute-sun-1abb.uqgeg0c7.workers.dev,mute-sun-1abb.uqgeg0c7.workers.dev,1,Generico
bt-100328.weeblysite.com,bt-100328.weeblysite.com,1,Generico
ee.updatebilling-details.com,ee.updatebilling-details.com,1,Generico
rameshnajan.github.io/facebooklogin,rameshnajan.github.io,1,Generico
inviteemembersgroupps.forumz.info,inviteemembersgroupps.forumz.info,1,Generico
app-facbook-log-in-profile.ecwid.com,app-facbook-log-in-profile.ecwid.com,1,Generico
canal-evadigital.online,canal-evadigital.online,1,Generico
banrss.web.app,banrss.web.app,1,Generico
253816116887253816116887253816116887253816116887253816116887.skylightsurgical.com/?&fb.com?&253816116887253816116887253816116887253816116887253816116887253816116887&id=0@A&253816116887253816116887253816116887253816116887253816116887253816116887,253816116887253816116887253816116887253816116887253816116887.skylightsurgical.com,1,Generico
auth-sso-biglobe-sso-mail-63abada6188f0.cogioidaiduong.com/auth-api-webmail-1-sso-rui-index/login.html?resource_url=https:/auth.sso.biglobe.ne.jp/webmail=91997&session=71211,auth-sso-biglobe-sso-mail-63abada6188f0.cogioidaiduong.com,1,Generico
365wm.ag,365wm.ag,1,Generico
ads-online0952.firebaseapp.com,ads-online0952.firebaseapp.com,1,Generico
frcmoms.com,frcmoms.com,1,Generico
5fgfgfgf4g4gh4fg4d.blogspot.com.tr,5fgfgfgf4g4gh4fg4d.blogspot.com.tr,1,Generico
howe.hotel.logtrip.info/wp-content/plugins/ygqokzlhxh/uu/signin/?openid_pape_max_auth_age=http:/specs.openid.net/auth/2.0/identifier&openid_return_to=https:/www.amazon.co.jp/?ref_=nav_em_hd_re_signin&openid.identity=_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http:/specs.openid.net/auth/2.0/identifier_select&openid.ns=http:/specs.openid.net/auth/2.0&ref_=nav_em_hd_clc_signin,howe.hotel.logtrip.info,1,Generico
faceituser.com,faceituser.com,1,Generico
pannel.free-h.net/fr-track-dhl/fr-track-dhl/waiting-for-load-track-number.html,pannel.free-h.net,1,Generico
preview.document-sharepoint.workers.dev,preview.document-sharepoint.workers.dev,1,Generico
privacy-recovery-secur.com/1/identityrecover.html,privacy-recovery-secur.com,1,Generico
indigo-electricals.com/owa.kit_edu.html,indigo-electricals.com,1,Generico
bankposta3.temp.swtest.ru/shippmnt/package,bankposta3.temp.swtest.ru,1,Generico
cn.170manx.com,cn.170manx.com,1,Generico
5b435303f2f5dd05.6765-2519.xyz/home,5b435303f2f5dd05.6765-2519.xyz,1,Generico
whats-zqm.vip,whats-zqm.vip,1,Generico
minarat4trade.com/gv/co,minarat4trade.com,1,Generico
usps.com-trackovp.top/us,usps.com-trackovp.top,1,Generico
cxbhlsdtcnhojyij-dot-millinium.ey.r.appspot.com,cxbhlsdtcnhojyij-dot-millinium.ey.r.appspot.com,1,Generico
ikolomakko.my.id,ikolomakko.my.id,1,Generico
amber-kh.com/dollarman/ujhost/Account%20Support/account%20support/admin%20verify/index.html,amber-kh.com,1,Generico
ec25156hhv.000webhostapp.com,ec25156hhv.000webhostapp.com,1,Generico
aramaic.sizjeky.info/39-864-250624/?u=83C864&e=g.stangoni%40inail.it&s3=Giovanna&s4=Stangoni,aramaic.sizjeky.info,1,Generico
s--auth-liveledgr-live.webflow.io,s--auth-liveledgr-live.webflow.io,1,Generico
pancakeswap.finances.wwwbandarsbobetcom.com,pancakeswap.finances.wwwbandarsbobetcom.com,1,Generico
nnofo6t9qwqyhrbs.jimpike.com.au/mobile/login,nnofo6t9qwqyhrbs.jimpike.com.au,1,Generico
p463b1ru.000webhostapp.com,p463b1ru.000webhostapp.com,1,Generico
attyahoologpass.weebly.com,attyahoologpass.weebly.com,1,Generico
shoppuo.com,shoppuo.com,1,Generico
attcom-108857.weeblysite.com,attcom-108857.weeblysite.com,1,Generico
bafybeiaopzog77iem34as5zpcu4sv2iv5iw35bvvlscffkb2lxn24o2ove.ipfs.dweb.link,bafybeiaopzog77iem34as5zpcu4sv2iv5iw35bvvlscffkb2lxn24o2ove.ipfs.dweb.link,1,Generico
ectmichiana.com/css/ymail.htm,ectmichiana.com,1,Generico
gabunggroupwhatsappnotnotneww.get-now21.ml,gabunggroupwhatsappnotnotneww.get-now21.ml,1,Generico
ppllkk001.top,ppllkk001.top,1,Generico
nhpslbmgzq.click,nhpslbmgzq.click,1,Generico
facebook-checkpoint-policy-violation-social-network132.ml,facebook-checkpoint-policy-violation-social-network132.ml,1,Generico
credit-agrecol.u6111233no.ha004.t.justns.ru/ca/web/web,credit-agrecol.u6111233no.ha004.t.justns.ru,1,Generico
sdsc1.demose.cc,sdsc1.demose.cc,1,Generico
atamashi.org/wp-admin/js/doc-new%202/doc-new/index.php,atamashi.org,1,Generico
badbloods.org/Ourtimee/ourtimenw/ourtime.php,badbloods.org,1,Generico
grupwa.hol3.shop,grupwa.hol3.shop,1,Generico
usps.com-trackqyx.top/us,usps.com-trackqyx.top,1,Generico
ashwanik0777.github.io/facebook_login,ashwanik0777.github.io,1,Generico
llanteradelcentro.com/dist/js/pages,llanteradelcentro.com,1,Generico
good4uxocolate.com,good4uxocolate.com,1,Generico
kapnachanel.gq/rent/index.php,kapnachanel.gq,1,Generico
peypal.com.de,peypal.com.de,1,Generico
jiuzt550.top/login.php,jiuzt550.top,1,Generico
mttamassklogn.webflow.io,mttamassklogn.webflow.io,1,Generico
ainsvll.com,ainsvll.com,1,Generico
securedocumentson.com,securedocumentson.com,1,Generico
blog.healthclx.com/common/office365/bW1jY2xlbGxhbkBicm9va2luZ3MuZWR1,blog.healthclx.com,1,Generico
hni87zarhmnamorris.kiyder.org/?username=redacted@redacted.invalid,hni87zarhmnamorris.kiyder.org,1,Generico
appiah88.blogspot.in,appiah88.blogspot.in,1,Generico
contact-id-65846.com,contact-id-65846.com,1,Generico
primetimeclients.com,primetimeclients.com,1,Generico
ffdhghghg.wixsite.com/my-site,ffdhghghg.wixsite.com,1,Generico
docs.00k.io/11441/account/customer_center/customer-IDPP00C315/myaccount/signin,docs.00k.io,1,Generico
kinanbandrekcolmek.duckdns.org,kinanbandrekcolmek.duckdns.org,1,Generico
aq-af77a7.ingress-daribow.easywp.com/AQQ,aq-af77a7.ingress-daribow.easywp.com,1,Generico
autenticacaoitau.000webhostapp.com,autenticacaoitau.000webhostapp.com,1,Generico
vh12183.vh.net.pl/SpareBank1-BankID/persoling.html,vh12183.vh.net.pl,1,Generico
mtjhv.blogspot.ug,mtjhv.blogspot.ug,1,Generico
meta-login-trust-control-panel.pages.dev,meta-login-trust-control-panel.pages.dev,1,Generico
authvryfy.spoty.danielmarino.co.uk,authvryfy.spoty.danielmarino.co.uk,1,Generico
amazn.free-cart.com,amazn.free-cart.com,1,Generico
cf810b5e.89dduvdjsi.shop/amagc,cf810b5e.89dduvdjsi.shop,1,Generico
halifax.auth-mypayee.link,halifax.auth-mypayee.link,1,Generico
